canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"001100001000"	594	*	D	other	D other	tritone-fourth	D tritone-fourth	D E- A-	3
"110100011100"	20	A-maj7/CaddA,D-	A-	major	A- major	complement of all tri-chord hexachord	A- complement of all tri-chord hexachord	C D- E- G A- A	6
"001010010100"	1989	*	E	minor	E minor	quartal tetramirror	E quartal tetramirror	D E G A	4
"100010011100"	16	A-+M7/CaddA	A-	augmented	A- augmented	center-cluster pentamirror	A- center-cluster pentamirror	C E G A- A	5
"001110000100"	14	DpoweraddE,E-	D	other	D other	perfect fourth tetramirror	D perfect fourth tetramirror	D E- E A	4
"001000000100"	26278	Dpower	D	other	D other	interval class 5	D interval class 5	D A	2
"010101000001"	7	C#9	C#	major	C# major	whole-tone tetramirror	C# whole-tone tetramirror	C# D# E# B	4
"000101101010"	10	E-maddF,A-	E-	minor	E- minor	dorian pentachord	E- dorian pentachord	E- F G- A- B-	5
"100001000111"	7	F/CaddB-,B	F	major	F major	major-third pentacluster	F major-third pentacluster	C F A B- B	5
"101101011000"	11	D/o11/C	D	diminished	D diminished	minor hexachord	D minor hexachord	C D E- F G A-	6
"110001000100"	137	D-+M7/C	D-	augmented	D- augmented	augmented major tetrachord	D- augmented major tetrachord	C D- F A	4
"110010010000"	267	CaddC#	C	major	C major	major-diminished tetrachord	C major-diminished tetrachord	C C# E G	4
"001101001010"	1499	B-7/DaddE-	B-	major	B- major	Kumoi pentachord	B- Kumoi pentachord	D E- F A- B-	5
"001010000000"	9459	*	E	other	E other	interval class 2	E interval class 2	D E	2
"010011010100"	203	A7/C#addE#	A	other	A other	augmented-diminished ninth chord	A augmented-diminished ninth chord	C# E E# G A	5
"000110001100"	25	*	A	other	A other	double-fourth tetramirror	A double-fourth tetramirror	E- E G# A	4
"000000000011"	560	*	C-	other	C- other	interval class 1	C- interval class 1	B- C-	2
"010000000001"	3034	*	C#	other	C# other	interval class 2	C# interval class 2	C# B	2
"001101000110"	84	B-maj7/DaddE-	B-	major	B- major	Balinese Pelog pentatonic	B- Balinese Pelog pentatonic	D E- F A B-	5
"100011001000"	297	FmM7/C	F	minor	F minor	minor-augmented tetrachord	F minor-augmented tetrachord	C E F A-	4
"101100110100"	124	Ao7/CaddG,D	A	diminished	A diminished	combinatorial RI (RI9)	A combinatorial RI (RI9)	C D E- G- G A	6
"011011100001"	5	Bdim/C#addF#,E	B	other	B other		B 	C# D E F F# B	6
"010001001101"	87	A+M9/C#	A	augmented	A augmented	augmented-diminished ninth chord	A augmented-diminished ninth chord	C# E# G# A B	5
"100000111000"	37	*	A-	major	A- major	major third tetracluster	A- major third tetracluster	C G- G A-	4
"101000100110"	161	B-+M9/C	B-	augmented	B- augmented	augmented-diminished ninth chord	B- augmented-diminished ninth chord	C D F# A B-	5
"011000001010"	41	*	A#	minor	A# minor	all-interval tetrachord	A# all-interval tetrachord	C# D G# A#	4
"010001001011"	25	A#m7/C#addB	A#	minor	A# minor	minor-diminished ninth chord	A# minor-diminished ninth chord	C# E# G# A# B	5
"001000000011"	281	*	B-	major	B- major	major-minor trichord	B- major-minor trichord	D B- B	3
"101000101101"	9	Bm/CaddA,A-	B	minor	B minor	combinatorial RI (RI8)	B combinatorial RI (RI8)	C D F# A- A B	6
"101000110101"	224	GM11/C	G	major	G major	locrian hexachord	G locrian hexachord	C D F# G A B	6
"010000000010"	5294	*	A#	minor	A# minor	interval class 3	A# interval class 3	C# A#	2
"011010000101"	342	A/C#addD,B	A	major	A major	major pentachord	A major pentachord	C# D E A B	5
"101010001100"	12	AmM7/CaddD	A	minor	A minor	enigmatic pentachord	A enigmatic pentachord	C D E G# A	5
"010011001111"	5	AM9/C#addA#,E#	A	other	A other		A 	C# E E# G# A A# B	7
"100011010110"	252	FM11/C	F	major	F major	locrian hexachord	F locrian hexachord	C E F G A B-	6
"010000111000"	5	F#power/C#addG,G#	F#	other	F# other	perfect fourth tetramirror	F# perfect fourth tetramirror	C# F# G G#	4
"011001100101"	8	B/o9/C#addF#	B	other	B other	combinatorial I (I11)	B combinatorial I (I11)	C# D F F# A B	6
"000000100101"	3283	Bpower/F#addA	B	other	B other	incomplete dominant-seventh chord	B incomplete dominant-seventh chord	F# A B	3
"000110110101"	15	C-susaddG,A,E-	F-	other	F- other		F- 	E- F- G- G A C-	6
"100010010110"	944	Am7/CaddB-	A	minor	A minor	minor-diminished ninth chord	A minor-diminished ninth chord	C E G A B-	5
"001110010000"	13	*	E-	major	E- major	minor third tetracluster	E- minor third tetracluster	D E- E G	4
"000010000000"	56696	Epedal	E	other	E other	unison	E unison	E	1
"100010100100"	1293	F#/o7/C	F#	diminished	F# diminished	half-diminished seventh chord	F# half-diminished seventh chord	C E F# A	4
"000001010010"	4852	*	G	minor	G minor	incomplete minor-seventh chord	G incomplete minor-seventh chord	F G B-	3
"000000110110"	37	GmM9/F#	G	minor	G minor	alternating tetramirror	G alternating tetramirror	F# G A B-	4
"101100000110"	60	Adim/CaddB-,D	A	diminished	A diminished	locrian pentachord	A locrian pentachord	C D E- A B-	5
"000101000110"	394	*	F	major	F major	tritone quartal tetrachord	F tritone quartal tetrachord	E- F A B-	4
"100100011010"	175	A-M9/C	A-	major	A- major	major-ninth chord	A- major-ninth chord	C E- G A- B-	5
"101011011110"	6	C11addA,A-	C	major	C major	Spanish octatonic scale	C Spanish octatonic scale	C D E F G A- A B-	8
"100101110100"	9	F7/CaddG,G-	F	major	F major	combinatorial RI (RI6)	F combinatorial RI (RI6)	C E- F G- G A	6
"010100101001"	7	G#m7/C#	G#	minor	G# minor	major pentatonic	G# major pentatonic	C# D# F# G# B	5
"011001000010"	196	A#m/C#addC##	A#	other	A# other	major-minor tetramirror	A# major-minor tetramirror	C# C## E# A#	4
"000010011100"	69	Apower/EaddG,G#	A	other	A other	minor third tetracluster	A minor third tetracluster	E G G# A	4
"001001110001"	168	G7/DaddF#	G	major	G major	diminished pentacluster	G diminished pentacluster	D F F# G B	5
"000011001000"	357	*	E	major	E major	major-minor trichord	E major-minor trichord	E E# G#	3
"100001100100"	235	F/CaddF#	F	major	F major	major-diminished tetrachord	F major-diminished tetrachord	C F F# A	4
"000000101100"	427	*	F#	minor	F# minor	minor trichord	F# minor trichord	F# G# A	3
"010000100101"	413	F#m/C#addB	F#	minor	F# minor	perfect-fourth minor tetrachord	F# perfect-fourth minor tetrachord	C# F# A B	4
"100110010000"	176	CmaddE	C	other	C other	major-minor tetramirror	C major-minor tetramirror	C E- E G	4
"001000101110"	5	DaddA#,G#	D	other	D other	augmented pentacluster	D augmented pentacluster	D F# G# A A#	5
"000001011110"	5	*	G	minor	G minor	major-second pentacluster	G major-second pentacluster	F G A- A B-	5
"101000110001"	128	Gmaj7/C	G	major	G major	Balinese Pelog pentatonic	G Balinese Pelog pentatonic	C D F# G B	5
"101000001101"	18	*	B	minor	B minor	alternating pentachord	B alternating pentachord	C D A- A B	5
"010010100011"	121	F#7/C#addB	F#	major	F# major	Kumoi pentachord	F# Kumoi pentachord	C# E F# A# B	5
"010010100000"	1612	F#power/C#addE	F#	other	F# other	incomplete dominant-seventh chord	F# incomplete dominant-seventh chord	C# E F#	3
"001011010100"	183	DmaddG,E	D	minor	D minor	dorian pentachord	D dorian pentachord	D E F G A	5
"100100011001"	50	A-maj7/CaddB	A-	major	A- major	major-augmented ninth chord	A- major-augmented ninth chord	C E- G A- B	5
"011010001001"	564	C#m7addD	C#	minor	C# minor	minor-diminished ninth chord	C# minor-diminished ninth chord	C# D E G# B	5
"001000100100"	66871	D	D	major	D major	major triad	D major triad	D F# A	3
"000101010001"	161	E-+addF	E-	augmented	E- augmented	augmented seventh chord	E- augmented seventh chord	E- F G B	4
"000100100011"	167	C-maj7	C-	major	C- major	major seventh chord	C- major seventh chord	E- G- B- C-	4
"101000100010"	134	B-+/C	B-	augmented	B- augmented	augmented seventh chord	B- augmented seventh chord	C D F# B-	4
"111010000100"	19	Am/CaddD-,D	A	minor	A minor	center-cluster pentachord	A center-cluster pentachord	C D- D E A	5
"011001001100"	9	Ddim/C#addA	D	other	D other	Persian pentamirror	D Persian pentamirror	C# D F A- A	5
"000000101010"	157	*	F#	major	F# major	whole-tone trichord	F# whole-tone trichord	F# G# A#	3
"000010010000"	33010	*	E	minor	E minor	interval class 3	E interval class 3	E G	2
"100001001110"	8	Fm/CaddA,B-	F	other	F other	center-cluster pentachord	F center-cluster pentachord	C F A- A B-	5
"001100110000"	61	*	E-	major	E- major	Arabian tetramirror	E- Arabian tetramirror	D E- F# G	4
"010010000110"	266	A/C#addA#	A	major	A major	major-diminished tetrachord	A major-diminished tetrachord	C# E A A#	4
"100001101000"	42	Fm/CaddG-	F	minor	F minor	all-interval tetrachord	F all-interval tetrachord	C F G- A-	4
"110010010110"	21	Go9/C	G	diminished	G diminished	combinatorial I (I1)	G combinatorial I (I1)	C D- F- G A B-	6
"011110010001"	16	C#/ob9addD#	C#	diminished	C# diminished		C# 	C# D D# E G B	6
"110010000010"	86	*	A#	other	A# other	harmonic minor tetrachord	A# harmonic minor tetrachord	C C# E A#	4
"101011010001"	279	CM11	C	major	C major	locrian hexachord	C locrian hexachord	C D E F G B	6
"001001000010"	52343	B-/D	B-	major	B- major	major triad	B- major triad	D F B-	3
"010100011010"	165	*	A#	minor	A# minor	Kumoi pentachord	A# Kumoi pentachord	C# D# G G# A#	5
"011001001111"	15	B-7/C#addA,B	B-	major	B- major	Debussy's heptatonic	B- Debussy's heptatonic	C# D F A- A B- B	7
"110011000000"	17	*	C	other	C other	Arabian tetramirror	C Arabian tetramirror	C C# E E#	4
"001000100010"	2145	D+	D	augmented	D augmented	augmented triad	D augmented triad	D F# A#	3
"000000101000"	1731	*	G#	other	G# other	interval class 2	G# interval class 2	F# G#	2
"011100010000"	41	*	C#	other	C# other	major third tetracluster	C# major third tetracluster	C# D E- G	4
"100110000100"	269	Adim/CaddE	A	other	A other	minor-diminished tetrachord	A minor-diminished tetrachord	C E- E A	4
"101000010100"	1917	*	A	minor	A minor	quartal tetramirror	A quartal tetramirror	C D G A	4
"101010000100"	1196	Am/CaddD	A	minor	A minor	perfect-fourth minor tetrachord	A perfect-fourth minor tetrachord	C D E A	4
"101000001010"	190	B-9/C	B-	major	B- major	whole-tone tetramirror	B- whole-tone tetramirror	C D A- B-	4
"100001010110"	359	F/CaddG,B-	F	major	F major	major pentachord	F major pentachord	C F G A B-	5
"001100011000"	71	*	E-	major	E- major	double-fourth tetramirror	E- double-fourth tetramirror	D E- G A-	4
"101100010000"	1300	CmaddD	C	minor	C minor	major-second minor tetrachord	C major-second minor tetrachord	C D E- G	4
"101101000110"	232	B-M11/C	B-	major	B- major	locrian hexachord	B- locrian hexachord	C D E- F A B-	6
"100000000000"	69559	Cpedal	C	other	C other	unison	C unison	C	1
"001001010110"	297	Gm9/D	G	minor	G minor	minor-ninth chord	G minor-ninth chord	D F G A B-	5
"000001101001"	124	Fdim/C-addG-	F	diminished	F diminished	minor-second diminished tetrachord	F minor-second diminished tetrachord	F G- A- C-	4
"101100010001"	81	CmM9	C	minor	C minor	minor-major ninth chord	C minor-major ninth chord	C D E- G B	5
"001100100011"	5	E-mM7/DaddB	E-	other	E- other	major-augmented ninth chord	E- major-augmented ninth chord	D E- G- B- B	5
"101100110000"	30	CdimaddG,D	C	other	C other	Roma (Gypsy) pentachord	C Roma (Gypsy) pentachord	C D E- G- G	5
"100000010010"	6848	CpoweraddB-	C	other	C other	incomplete dominant-seventh chord	C incomplete dominant-seventh chord	C G B-	3
"100011001010"	12	FmM7/CaddB-	F	minor	F minor	enigmatic pentachord	F enigmatic pentachord	C E F A- B-	5
"110010010001"	7	*	D-	minor	D- minor	diminished pentacluster	D- diminished pentacluster	C D- F- G C-	5
"101000000100"	9105	Dpower/C	D	other	D other	incomplete dominant-seventh chord	D incomplete dominant-seventh chord	C D A	3
"001010100000"	2169	*	D	major	D major	whole-tone trichord	D whole-tone trichord	D E F#	3
"000100100000"	5951	*	E-	minor	E- minor	interval class 3	E- interval class 3	E- G-	2
"010000010110"	187	*	A	major	A major	harmonic minor tetrachord	A harmonic minor tetrachord	C# G A B-	4
"001001011101"	7	G7/DaddA,A-	G	major	G major	combinatorial RI (RI6)	G combinatorial RI (RI6)	D F G A- A B	6
"111001010000"	5	*	D-	major	D- major	double-seconds triple-fourth pentachord	D- double-seconds triple-fourth pentachord	C D- D F G	5
"100000010110"	612	*	A	minor	A minor	minor tetramirror	A minor tetramirror	C G A B-	4
"011011010100"	23	DmM11/C#	D	minor	D minor		D 	C# D E F G A	6
"010110100000"	50	*	D#	minor	D# minor	minor tetramirror	D# minor tetramirror	C# D# E F#	4
"001001011011"	11	Gm7/DaddA-,B	G	other	G other	combinatorial I (I1)	G combinatorial I (I1)	D F G A- B- B	6
"000000110101"	432	GM9/F#	G	major	G major	phrygian tetrachord	G phrygian tetrachord	F# G A B	4
"101110010100"	9	A/o7/CaddE,D	A	other	A other	blues scale	A blues scale	C D E- E G A	6
"001000010000"	26357	Gpower/D	G	other	G other	interval class 5	G interval class 5	D G	2
"001010001000"	4053	*	E	major	E major	incomplete dominant-seventh chord	E incomplete dominant-seventh chord	D E G#	3
"000111010010"	8	E-addF-,F	E-	major	E- major	major-seventh pentacluster	E- major-seventh pentacluster	E- F- F G B-	5
"010000001011"	12	*	A#	minor	A# minor	minor tetramirror	A# minor tetramirror	C# G# A# B	4
"010011010011"	17	A#ob9/C#addE#	A#	other	A# other	Messiaen's truncated mode 2	A# Messiaen's truncated mode 2	C# E E# G A# B	6
"101000001100"	33	*	D	other	D other	all-interval tetrachord	D all-interval tetrachord	C D A- A	4
"010010010000"	7676	C#dim	C#	diminished	C# diminished	diminished triad	C# diminished triad	C# E G	3
"011001100100"	33	DmM7/C#addF#	D	other	D other	major-augmented ninth chord	D major-augmented ninth chord	C# D F F# A	5
"011010000100"	1823	A/C#addD	A	major	A major	perfect-fourth major tetrachord	A perfect-fourth major tetrachord	C# D E A	4
"000001000011"	91	B-power/C-	B-	other	B- other	tritone-fourth	B- tritone-fourth	F B- C-	3
"101001001100"	65	D/o7/CaddA	D	other	D other	Neapolitan pentachord	D Neapolitan pentachord	C D F A- A	5
"011010000110"	17	A/C#addA#,D	A	major	A major	Roma (Gypsy) pentachord	A Roma (Gypsy) pentachord	C# D E A A#	5
"100000000100"	33258	*	A	minor	A minor	interval class 3	A interval class 3	C A	2
"000101011010"	328	E-addF,A-	E-	major	E- major	major pentachord	E- major pentachord	E- F G A- B-	5
"010000110101"	16	F#m/C#addG,B	F#	minor	F# minor	phrygian pentachord	F# phrygian pentachord	C# F# G A B	5
"000100000000"	32609	Ebpedal	E-	other	E- other	unison	E- unison	E-	1
"011010110000"	112	C#dimaddF#,D	C#	diminished	C# diminished	locrian pentachord	C# locrian pentachord	C# D E F# G	5
"001010110001"	307	Em9/D	E	minor	E minor	minor-ninth chord	E minor-ninth chord	D E F# G B	5
"011011001100"	13	DmM9/C#addG#	D	minor	D minor		D 	C# D E F G# A	6
"100001000010"	3480	CsusaddB-,omitG	B-	other	B- other	quartal trichord	B- quartal trichord	C F B-	3
"101100001000"	349	A-/CaddD	A-	major	A- major	all-interval tetrachord	A- all-interval tetrachord	C D E- A-	4
"001010000001"	6261	Epower/D	E	other	E other	incomplete dominant-seventh chord	E incomplete dominant-seventh chord	D E B	3
"100001000011"	14	CsusaddB-,B,omitG	B-	other	B- other	perfect fourth tetramirror	B- perfect fourth tetramirror	C F B- B	4
"011100010001"	5	G/C#addD#	G	other	G other	augmented pentacluster	G augmented pentacluster	C# D D# G B	5
"001001011000"	265	DdimaddG	D	diminished	D diminished	perfect-fourth diminished tetrachord	D perfect-fourth diminished tetrachord	D F G A-	4
"001100010011"	13	E-maj7/DaddB	E-	other	E- other	Lebanese pentachord	E- Lebanese pentachord	D E- G B- B	5
"001101101001"	11	Do11/C-	D	diminished	D diminished	combinatorial I (I11)	D combinatorial I (I11)	D E- F G- A- C-	6
"101000000010"	2401	*	B-	major	B- major	whole-tone trichord	B- whole-tone trichord	C D B-	3
"101101000010"	452	B-/CaddE-	B-	major	B- major	major pentachord	B- major pentachord	C D E- F B-	5
"010101011111"	15	C#9addA,A#,F##	C#	major	C# major		C# 	C# D# E# F## G# A A# B	8
"100010001010"	74	F-+/CaddB-	F-	augmented	F- augmented	augmented seventh chord	F- augmented seventh chord	C F- A- B-	4
"000001001001"	2886	Fdim/C-	F	diminished	F diminished	diminished triad	F diminished triad	F A- C-	3
"001011011000"	7	DdimaddG,E	D	diminished	D diminished	alternating pentachord	D alternating pentachord	D E F G A-	5
"011010101000"	20	C#maddF#,D	C#	minor	C# minor	phrygian pentachord	C# phrygian pentachord	C# D E F# G#	5
"010001100010"	181	F#maj7/C#	F#	major	F# major	major seventh chord	F# major seventh chord	C# E# F# A#	4
"111001011000"	5	D-maj7/CaddG,D	D-	major	D- major	combinatorial I (I11)	D- combinatorial I (I11)	C D- D F G A-	6
"101001000101"	194	B/ob9/C	B	diminished	B diminished	diminished-major ninth chord	B diminished-major ninth chord	C D F A B	5
"000010001000"	12442	*	E	major	E major	interval class 4	E interval class 4	E G#	2
"100010001001"	272	C+M7	C	augmented	C augmented	augmented major tetrachord	C augmented major tetrachord	C E G# B	4
"001000010110"	1408	Gm/DaddA	G	minor	G minor	major-second minor tetrachord	G major-second minor tetrachord	D G A B-	4
"000010110010"	84	*	E	other	E other	harmonic minor tetrachord	E harmonic minor tetrachord	E G- G B-	4
"000100110001"	205	*	E-	other	E- other	augmented major tetrachord	E- augmented major tetrachord	E- G- G B	4
"000010000101"	3638	Esus	A	other	A other	quartal trichord	A quartal trichord	E A B	3
"000000011000"	1509	*	A-	other	A- other	interval class 1	A- interval class 1	G A-	2
"000101010011"	6	E-addF,B	E-	other	E- other	enigmatic pentachord	E- enigmatic pentachord	E- F G B- B	5
"010001000000"	4020	*	C#	major	C# major	interval class 4	C# interval class 4	C# E#	2
"101101011001"	14	CmM11addA-	C	minor	C minor	harmonic minor scale	C harmonic minor scale	C D E- F G A- B	7
"000000010111"	10	*	G	other	G other	major-second tetracluster	G major-second tetracluster	G A B- B	4
"100011010000"	2177	CaddF	C	major	C major	perfect-fourth major tetrachord	C perfect-fourth major tetrachord	C E F G	4
"110001101000"	6	D-maj7/CaddG-	D-	major	D- major	Balinese Pelog pentatonic	D- Balinese Pelog pentatonic	C D- F G- A-	5
"000100011001"	94	E-+addG#	E-	other	E- other	minor-augmented tetrachord	E- minor-augmented tetrachord	E- G G# B	4
"100000101000"	1089	*	A-	major	A- major	incomplete dominant-seventh chord	A- incomplete dominant-seventh chord	C G- A-	3
"010001100011"	26	F#maj7/C#addB	F#	major	F# major	Balinese Pelog pentatonic	F# Balinese Pelog pentatonic	C# E# F# A# B	5
"000100001101"	109	*	E-	other	E- other	all-interval tetrachord	E- all-interval tetrachord	E- G# A B	4
"110010000100"	191	Am/CaddC#	A	other	A other	major-minor tetramirror	A major-minor tetramirror	C C# E A	4
"001000010010"	24074	Gm/D	G	minor	G minor	minor triad	G minor triad	D G B-	3
"110011000010"	5	B-dim/CaddF	B-	other	B- other	Roma (Gypsy) pentachord	B- Roma (Gypsy) pentachord	C D- F- F B-	5
"100101011001"	7	Fm9/CaddB	F	minor	F minor	combinatorial I (I11)	F combinatorial I (I11)	C E- F G A- B	6
"001001010000"	9119	Gpower/DaddF	G	other	G other	incomplete dominant-seventh chord	G incomplete dominant-seventh chord	D F G	3
"000101000000"	6094	*	F	other	F other	interval class 2	F interval class 2	E- F	2
"110100010100"	21	A/o7/CaddD-	A	diminished	A diminished	Javanese pentatonic	A Javanese pentatonic	C D- E- G A	5
"110011000100"	11	*	D-	other	D- other	Lebanese pentachord	D- Lebanese pentachord	C D- F- F A	5
"000011010000"	1579	*	E	minor	E minor	phrygian trichord	E phrygian trichord	E F G	3
"100011000001"	81	*	C	major	C major	double-fourth tetramirror	C double-fourth tetramirror	C E F B	4
"101001001011"	7	B-9/CaddB	B-	major	B- major	combinatorial RI (RI6)	B- combinatorial RI (RI6)	C D F A- B- B	6
"001100110100"	10	*	E-	other	E- other	Roma (Gypsy) pentachord	E- Roma (Gypsy) pentachord	D E- G- G A	5
"001001010001"	17459	G7/D	G	major	G major	dominant seventh chord	G dominant seventh chord	D F G B	4
"010001001010"	332	A#m7/C#	A#	minor	A# minor	minor seventh chord	A# minor seventh chord	C# E# G# A#	4
"000010010100"	8981	Apower/EaddG	A	other	A other	incomplete dominant-seventh chord	A incomplete dominant-seventh chord	E G A	3
"001100010001"	305	E-+M7/D	E-	augmented	E- augmented	augmented major tetrachord	E- augmented major tetrachord	D E- G B	4
"010001100001"	67	*	C#	major	C# major	tritone quartal tetrachord	C# tritone quartal tetrachord	C# E# F# B	4
"011011000001"	11	Bdim/C#addE	B	diminished	B diminished	alternating pentachord	B alternating pentachord	C# D E F B	5
"000100011110"	9	E-addA,A-	E-	major	E- major	major-third pentacluster	E- major-third pentacluster	E- G A- A B-	5
"011001100001"	17	Bdim/C#addF#	B	other	B other	Roma (Gypsy) pentachord	B Roma (Gypsy) pentachord	C# D F F# B	5
"101001010001"	1560	G7/C	G	major	G major	Kumoi pentachord	G Kumoi pentachord	C D F G B	5
"101001000010"	2428	B-/C	B-	major	B- major	major-second major tetrachord	B- major-second major tetrachord	C D F B-	4
"100000110100"	1260	F#dim/CaddG	F#	diminished	F# diminished	minor-second diminished tetrachord	F# minor-second diminished tetrachord	C F# G A	4
"100101100110"	16	F7/CaddB-,G-	F	major	F major	combinatorial RI (RI9)	F combinatorial RI (RI9)	C E- F G- A B-	6
"010010110100"	902	F#m7/C#addG	F#	minor	F# minor	minor-diminished ninth chord	F# minor-diminished ninth chord	C# E F# G A	5
"000010101100"	114	F#m9/E	F#	minor	F# minor	lydian tetrachord	F# lydian tetrachord	E F# G# A	4
"000010010110"	323	EdimaddA	E	diminished	E diminished	perfect-fourth diminished tetrachord	E perfect-fourth diminished tetrachord	E G A B-	4
"001110001101"	5	*	E-	other	E- other	combinatorial I (I5)	E- combinatorial I (I5)	D E- E G# A B	6
"101000000101"	587	*	B	minor	B minor	minor tetramirror	B minor tetramirror	C D A B	4
"100100001000"	12259	A-/C	A-	major	A- major	major triad	A- major triad	C E- A-	3
"101000010001"	2120	G/C	G	major	G major	perfect-fourth major tetrachord	G perfect-fourth major tetrachord	C D G B	4
"010001110010"	8	F#maj7/C#addG	F#	major	F# major	diminished pentacluster	F# diminished pentacluster	C# E# F# G A#	5
"001100000101"	22	*	B	other	B other	all-interval tetrachord	B all-interval tetrachord	D D# A B	4
"100110100100"	236	Ao7/CaddE	A	other	A other	diminished minor-ninth chord	A diminished minor-ninth chord	C E- E G- A	5
"110010010100"	148	*	D-	other	D- other	Neapolitan pentachord	D- Neapolitan pentachord	C D- F- G A	5
"010010000000"	17929	*	C#	minor	C# minor	interval class 3	C# interval class 3	C# E	2
"001000011011"	6	Gm/DaddB,A-	G	other	G other	major-minor-diminished pentachord	G major-minor-diminished pentachord	D G A- B- B	5
"000000001100"	1826	*	A	other	A other	interval class 1	A interval class 1	G# A	2
"101100011001"	5	A-maj7/CaddB,D	A-	major	A- major		A- 	C D E- G A- B	6
"001000000101"	5837	*	B	minor	B minor	incomplete minor-seventh chord	B incomplete minor-seventh chord	D A B	3
"000011010110"	114	EdimaddA,F	E	diminished	E diminished	locrian pentachord	E locrian pentachord	E F G A B-	5
"101000011000"	75	*	A-	major	A- major	minor-second quartal tetrachord	A- minor-second quartal tetrachord	C D G A-	4
"100010010010"	15631	C7	C	major	C major	dominant seventh chord	C dominant seventh chord	C E G B-	4
"000001011010"	425	*	G	minor	G minor	minor tetramirror	G minor tetramirror	F G A- B-	4
"100010101000"	34	C+addF#	C	augmented	C augmented	augmented seventh chord	C augmented seventh chord	C E F# G#	4
"000010010011"	199	EdimaddB	E	other	E other	minor-diminished tetrachord	E minor-diminished tetrachord	E G B- B	4
"111001010001"	6	Gdom7dim5/CaddD	G	other	G other		G 	C D- D F G B	6
"000100101100"	72	A-power/E-addA,G-	A-	other	A- other	perfect-fourth diminished tetrachord	A- perfect-fourth diminished tetrachord	E- G- A- A	4
"111010100100"	10	*	D-	other	D- other		D- 	C D- D E F# A	6
"010101010000"	105	D#9/C#	D#	major	D# major	whole-tone tetramirror	D# whole-tone tetramirror	C# D# E# F##	4
"010000001001"	927	C#poweraddB	C#	other	C# other	incomplete dominant-seventh chord	C# incomplete dominant-seventh chord	C# G# B	3
"001011010101"	46	Em7/DaddA,F	E	minor	E minor	dorian hexachord	E dorian hexachord	D E F G A B	6
"100000011001"	31	CpoweraddG#,B	C	other	C other	Arabian tetramirror	C Arabian tetramirror	C G G# B	4
"011010101100"	21	DM9/C#addG#	D	major	D major	phrygian hexamirror	D phrygian hexamirror	C# D E F# G# A	6
"101000101001"	5	Bm/CaddA-	B	minor	B minor	Javanese pentatonic	B Javanese pentatonic	C D F# A- B	5
"010100000110"	19	*	D#	other	D# other	all-interval tetrachord	D# all-interval tetrachord	C# D# A A#	4
"101011000101"	29	B/o11/C	B	diminished	B diminished	minor hexachord	B minor hexachord	C D E F A B	6
"010110001100"	6	Amaj7/C#addD#	A	major	A major	Hirajoshi pentatonic	A Hirajoshi pentatonic	C# D# E G# A	5
"110000001000"	242	D-power/C	D-	other	D- other	incomplete major-seventh chord	D- incomplete major-seventh chord	C D- A-	3
"011010000000"	1597	*	C#	minor	C# minor	phrygian trichord	C# phrygian trichord	C# D E	3
"011000001100"	60	*	A	major	A major	double-fourth tetramirror	A double-fourth tetramirror	C# D G# A	4
"100010000110"	605	Am/CaddB-	A	minor	A minor	all-interval tetrachord	A all-interval tetrachord	C E A B-	4
"001000000000"	87161	Dpedal	D	other	D other	unison	D unison	D	1
"100100100000"	2868	Cdim	C	diminished	C diminished	diminished triad	C diminished triad	C E- G-	3
"101001001101"	24	Bob9/CaddA	B	diminished	B diminished	combinatorial I (I11)	B combinatorial I (I11)	C D F A- A B	6
"111010000000"	7	*	C	major	C major	major-second tetracluster	C major-second tetracluster	C C# D E	4
"001101010000"	512	E-M9/D	E-	major	E- major	phrygian tetrachord	E- phrygian tetrachord	D E- F G	4
"101001000011"	6	B-/CaddB	B-	major	B- major	major-seventh pentacluster	B- major-seventh pentacluster	C D F B- B	5
"011010110100"	266	DM11/C#	D	major	D major	locrian hexachord	D locrian hexachord	C# D E F# G A	6
"000100110100"	120	*	F#	minor	F# minor	major-third diminished terachord	F# major-third diminished terachord	E- F# G A	4
"010011000100"	490	F+M7/C#	F	augmented	F augmented	augmented major tetrachord	F augmented major tetrachord	C# E F A	4
"000100001001"	1788	A-m/C-	A-	minor	A- minor	minor triad	A- minor triad	E- A- C-	3
"000100100010"	2361	E-m	E-	minor	E- minor	minor triad	E- minor triad	E- G- B-	3
"001101010110"	10	E-M9/DaddA	E-	major	E- major	phrygian hexamirror	E- phrygian hexamirror	D E- F G A B-	6
"000001100000"	565	*	G-	other	G- other	interval class 1	G- interval class 1	F G-	2
"110100010110"	6	A/ob9/CaddD-	A	diminished	A diminished	combinatorial RI (RI8)	A combinatorial RI (RI8)	C D- E- G A B-	6
"010011000000"	323	*	C#	other	C# other	major-minor trichord	C# major-minor trichord	C# E E#	3
"110100000000"	150	*	C	minor	C minor	phrygian trichord	C phrygian trichord	C D- E-	3
"000110101100"	11	E-dimaddF-,A-	E-	diminished	E- diminished	locrian pentachord	E- locrian pentachord	E- F- G- A- B--	5
"100010010100"	4668	Am7/C	A	minor	A minor	minor seventh chord	A minor seventh chord	C E G A	4
"010010000010"	2898	A#dim/C#	A#	diminished	A# diminished	diminished triad	A# diminished triad	C# E A#	3
"001000010011"	164	Gm/DaddB	G	other	G other	major-minor tetramirror	G major-minor tetramirror	D G B- B	4
